Customer_ID,Age,Gender,Tenure_Months,Monthly_Spend,Total_Spend,Num_Orders,Avg_Order_Value,Support_Calls,Last_Purchase_Days,Discount_Usage,Churn
Customer_0374,34,Male,32,199.36,6379.52,76,83.94,2,78,1,0
Customer_0375,61,Male,56,41.59,2329.04,130,17.92,2,90,2,0
Customer_0376,45,Female,41,725.61,29750.01,21,1416.67,1,111,3,0
Customer_0377,47,Male,59,429.63,25348.17,83,305.4,5,112,4,1
Customer_0378,46,Female,3,107.06,321.18,7,45.88,1,103,4,0
Customer_0379,63,Male,28,690.08,19322.24,20,966.11,1,145,1,0
Customer_0380,23,Female,10,554.2,5542.0,16,346.38,3,19,0,1
Customer_0381,52,Female,51,980.91,50026.41,125,400.21,4,179,3,1
Customer_0382,58,Male,35,242.86,8500.1,56,151.79,4,70,4,0
Customer_0383,54,Female,29,415.9,12061.1,26,463.89,0,63,0,0
Customer_0384,41,Male,54,551.69,29791.26,90,331.01,1,75,1,0
Customer_0385,46,Female,15,795.87,11938.05,14,852.72,2,158,4,1
Customer_0386,66,Male,33,557.86,18409.38,51,360.97,1,153,2,1
Customer_0387,63,Male,7,620.64,4344.48,5,868.9,1,104,5,1
Customer_0388,48,Female,12,241.62,2899.44,21,138.07,1,75,5,1
Customer_0389,52,Male,49,849.98,41649.02,75,555.32,5,128,4,1
Customer_0390,50,Male,30,440.06,13201.8,59,223.76,3,154,2,1
Customer_0391,69,Female,21,158.14,3320.94,37,89.76,4,56,5,0
Customer_0392,38,Male,31,670.9,20797.9,50,415.96,1,22,6,0
Customer_0393,49,Male,58,231.77,13442.66,109,123.33,1,89,1,0
Customer_0394,40,Female,24,115.61,2774.64,19,146.03,1,19,2,0
Customer_0395,50,Female,20,864.75,17295.0,34,508.68,1,159,2,1
Customer_0396,20,Male,37,470.96,17425.52,31,562.11,1,26,2,0
Customer_0397,35,Male,4,754.3,3017.2,9,335.24,2,170,3,1
Customer_0398,42,Female,28,304.78,8533.84,18,474.1,0,169,1,1
Customer_0399,59,Female,44,791.23,34814.12,60,580.24,2,23,4,0
Customer_0400,48,Male,20,129.7,2594.0,38,68.26,7,47,2,0
Customer_0401,20,Female,60,368.85,22131.0,85,260.36,2,13,0,0
Customer_0402,57,Male,24,978.5,23484.0,16,1467.75,3,66,1,0
Customer_0403,63,Male,50,798.11,39905.5,80,498.82,1,144,5,0
Customer_0404,41,Male,49,507.31,24858.19,87,285.73,2,73,5,0
Customer_0405,67,Male,51,352.98,18001.98,97,185.59,2,156,3,0
Customer_0406,49,Male,32,874.69,27990.08,40,699.75,3,77,2,1
Customer_0407,64,Female,41,553.95,22711.95,67,338.98,1,163,1,0
Customer_0408,39,Female,36,763.26,27477.36,50,549.55,4,169,2,1
Customer_0409,40,Female,58,759.03,44023.74,107,411.44,3,31,3,0
Customer_0410,19,Female,53,37.59,1992.27,88,22.64,3,85,3,0
Customer_0411,44,Male,34,143.73,4886.82,53,92.2,7,160,5,1
Customer_0412,59,Male,36,666.44,23991.84,36,666.44,3,59,3,0
Customer_0413,19,Male,2,178.39,356.78,1,356.78,5,41,2,1
Customer_0414,43,Male,15,270.38,4055.7,13,311.98,3,112,5,1
Customer_0415,34,Female,34,947.71,32222.14,25,1288.89,2,96,3,0
Customer_0416,57,Male,36,568.98,20483.28,50,409.67,2,168,4,1
Customer_0417,50,Male,6,755.71,4534.26,10,453.43,1,122,4,1
Customer_0418,26,Female,39,566.82,22105.98,36,614.05,3,156,4,1
Customer_0419,60,Female,42,561.46,23581.32,100,235.81,0,165,5,0
Customer_0420,65,Female,51,112.27,5725.77,26,220.22,1,105,4,0
Customer_0421,56,Female,51,356.79,18196.29,104,174.96,1,74,4,0
Customer_0422,46,Male,58,296.78,17213.24,102,168.76,2,132,0,0
Customer_0423,59,Male,54,402.91,21757.14,67,324.73,2,99,4,0
Customer_0424,43,Female,12,802.38,9628.56,7,1375.51,0,126,2,1
Customer_0425,52,Male,3,384.49,1153.47,5,230.69,3,138,5,1
Customer_0426,67,Male,45,462.66,20819.7,57,365.26,1,175,5,0
Customer_0427,42,Male,18,409.43,7369.74,43,171.39,0,75,2,0
Customer_0428,41,Female,40,111.54,4461.6,63,70.82,3,14,4,0
Customer_0429,30,Male,21,452.25,9497.25,50,189.94,2,38,0,0
Customer_0430,24,Female,15,211.7,3175.5,14,226.82,0,140,2,1
Customer_0431,53,Male,33,202.99,6698.67,64,104.67,3,45,0,0
Customer_0432,62,Male,35,112.16,3925.6,61,64.35,2,145,6,0
Customer_0433,37,Male,26,369.54,9608.04,51,188.39,1,163,4,1
Customer_0434,18,Female,8,762.33,6098.64,7,871.23,2,75,5,1
Customer_0435,25,Male,36,290.91,10472.76,66,158.68,2,169,6,1
Customer_0436,63,Female,48,326.1,15652.8,72,217.4,3,29,5,0
Customer_0437,33,Female,30,649.82,19494.6,60,324.91,5,18,5,0
Customer_0438,31,Female,23,211.92,4874.16,27,180.52,2,20,2,0
Customer_0439,29,Male,42,899.02,37758.84,96,393.32,0,14,3,0
Customer_0440,68,Male,44,529.79,23310.76,29,803.82,2,162,9,1
Customer_0441,40,Male,14,458.65,6421.1,30,214.04,0,177,0,0
Customer_0442,32,Male,14,566.66,7933.24,31,255.91,2,54,1,0
Customer_0443,45,Female,2,182.71,365.42,4,91.36,3,31,3,0
Customer_0444,51,Female,55,621.2,34166.0,84,406.74,0,58,6,0
Customer_0445,19,Female,37,375.84,13906.08,51,272.67,2,104,1,1
Customer_0446,49,Male,5,899.24,4496.2,12,374.68,1,170,5,0
Customer_0447,40,Female,38,185.48,7048.24,36,195.78,2,128,3,1
Customer_0448,39,Male,45,516.91,23260.95,72,323.07,3,158,5,0
Customer_0449,68,Female,41,606.15,24852.15,75,331.36,4,25,7,0
Customer_0450,42,Male,54,52.72,2846.88,103,27.64,0,19,5,0
Customer_0451,39,Male,60,376.42,22585.2,54,418.24,0,136,6,1
Customer_0452,39,Female,47,737.98,34685.06,85,408.06,1,3,1,0
Customer_0453,66,Female,14,823.97,11535.58,30,384.52,1,86,2,0
Customer_0454,69,Female,56,326.9,18306.4,34,538.42,6,145,1,1
Customer_0455,59,Female,39,802.62,31302.18,91,343.98,3,142,5,1
Customer_0456,23,Male,25,968.4,24210.0,14,1729.29,1,9,2,0
Customer_0457,32,Female,20,859.74,17194.8,24,716.45,3,94,2,0
Customer_0458,60,Female,2,135.29,270.58,1,270.58,2,149,2,1
Customer_0459,54,Female,39,744.94,29052.66,26,1117.41,1,165,2,1
Customer_0460,50,Male,6,333.27,1999.62,14,142.83,2,139,2,1
Customer_0461,25,Male,17,988.65,16807.05,21,800.34,3,20,2,0
Customer_0462,61,Female,59,495.65,29243.35,80,365.54,1,35,6,0
Customer_0463,61,Male,25,139.99,3499.75,23,152.16,6,53,0,0
Customer_0464,22,Female,57,730.68,41648.76,97,429.37,2,175,1,0
Customer_0465,56,Male,28,336.55,9423.4,47,200.5,0,110,4,0
Customer_0466,21,Male,2,997.14,1994.28,2,997.14,2,180,6,1
Customer_0467,23,Male,35,980.19,34306.65,41,836.75,3,136,3,1
Customer_0468,62,Male,37,663.01,24531.37,84,292.04,1,4,3,0
Customer_0469,49,Female,5,147.23,736.15,6,122.69,3,155,3,1
Customer_0470,69,Female,1,693.12,693.12,1,693.12,0,172,4,1
Customer_0471,47,Female,40,111.17,4446.8,43,103.41,1,168,1,0
Customer_0472,64,Male,12,48.78,585.36,25,23.41,2,102,4,1
Customer_0473,52,Female,56,826.5,46284.0,73,634.03,1,47,4,0
Customer_0474,57,Female,36,225.56,8120.16,55,147.64,1,94,4,0
Customer_0475,69,Female,45,391.45,17615.25,45,391.45,3,172,1,0
Customer_0476,33,Male,23,973.99,22401.77,57,393.01,3,48,2,1
Customer_0477,30,Male,47,350.1,16454.7,51,322.64,1,91,1,0
Customer_0478,67,Male,31,310.56,9627.36,63,152.82,0,180,2,1
Customer_0479,59,Female,11,919.84,10118.24,15,674.55,2,84,2,1
Customer_0480,47,Female,10,128.53,1285.3,9,142.81,5,68,3,1
Customer_0481,36,Female,3,764.39,2293.17,6,382.2,0,139,2,1
Customer_0482,34,Male,54,988.3,53368.2,63,847.11,1,125,5,1
Customer_0483,36,Male,14,903.27,12645.78,31,407.93,2,73,5,0
Customer_0484,45,Female,16,658.63,10538.08,37,284.81,1,4,3,0
Customer_0485,43,Male,10,327.78,3277.8,22,148.99,3,76,5,1
Customer_0486,54,Male,29,269.24,7807.96,17,459.29,2,73,3,0
Customer_0487,43,Male,10,822.87,8228.7,21,391.84,2,77,8,0
Customer_0488,40,Male,12,882.23,10586.76,16,661.67,4,48,8,1
Customer_0489,26,Female,30,534.93,16047.9,67,239.52,4,154,4,0
Customer_0490,29,Male,41,259.45,10637.45,73,145.72,0,102,1,0
Customer_0491,18,Male,1,130.68,130.68,2,65.34,3,106,0,1
Customer_0492,18,Male,5,105.44,527.2,7,75.31,3,77,3,1
Customer_0493,64,Male,20,724.7,14494.0,31,467.55,1,39,4,0
Customer_0494,51,Female,8,431.72,3453.76,6,575.63,4,58,3,0
Customer_0495,49,Female,43,907.25,39011.75,89,438.33,3,19,6,0
Customer_0496,65,Male,12,744.88,8938.56,16,558.66,1,88,4,0
Customer_0497,42,Male,1,207.44,207.44,2,103.72,1,113,4,1
Customer_0498,57,Male,57,621.5,35425.5,118,300.22,1,77,3,0
Customer_0499,62,Male,54,446.8,24127.2,92,262.25,1,77,2,0
Customer_0500,18,Male,20,585.7,11714.0,18,650.78,1,28,5,0
Customer_0501,33,Male,28,743.31,20812.68,47,442.82,1,66,4,0
Customer_0502,56,Female,57,810.07,46173.99,75,615.65,1,10,3,0
Customer_0503,22,Male,43,846.86,36414.98,62,587.34,6,126,5,1
Customer_0504,39,Female,37,268.9,9949.3,21,473.78,2,58,2,0
Customer_0505,46,Female,47,50.49,2373.03,43,55.19,0,142,2,0
Customer_0506,20,Male,37,744.51,27546.87,39,706.33,2,125,2,0
Customer_0507,29,Female,12,124.22,1490.64,23,64.81,1,112,3,1
Customer_0508,43,Female,37,328.62,12158.94,19,639.94,2,84,3,0
Customer_0509,33,Female,49,23.74,1163.26,65,17.9,3,143,3,1
Customer_0510,68,Female,49,688.04,33713.96,115,293.16,2,96,0,0
Customer_0511,54,Female,56,183.79,10292.24,41,251.03,1,33,4,0
Customer_0512,39,Female,44,662.18,29135.92,67,434.86,4,145,4,1
Customer_0513,46,Male,56,991.91,55546.96,116,478.85,2,152,2,0
Customer_0514,31,Female,28,91.22,2554.16,67,38.12,5,158,4,1
Customer_0515,45,Female,47,95.54,4490.38,94,47.77,0,141,2,0
Customer_0516,22,Female,15,353.57,5303.55,29,182.88,1,47,1,0
Customer_0517,64,Male,6,869.06,5214.36,13,401.1,0,112,1,1
Customer_0518,66,Female,44,231.22,10173.68,61,166.78,2,144,1,0
Customer_0519,47,Male,59,373.17,22017.03,125,176.14,1,43,1,0
Customer_0520,63,Female,20,87.14,1742.8,10,174.28,2,8,2,0
Customer_0521,69,Male,50,767.89,38394.5,117,328.16,2,3,1,0
Customer_0522,22,Male,14,420.14,5881.96,19,309.58,2,125,5,0
Customer_0523,29,Female,2,764.06,1528.12,3,509.37,3,12,2,0
Customer_0524,33,Female,9,905.54,8149.86,9,905.54,1,84,1,0
Customer_0525,43,Male,37,248.11,9180.07,73,125.75,1,16,3,0
Customer_0526,43,Female,20,811.25,16225.0,13,1248.08,3,78,5,1
Customer_0527,65,Male,26,77.91,2025.66,58,34.93,2,59,3,0
Customer_0528,38,Male,29,900.87,26125.23,63,414.69,5,177,3,1
Customer_0529,56,Male,1,657.75,657.75,1,657.75,2,63,1,1
Customer_0530,53,Male,55,876.74,48220.7,117,412.14,0,49,2,0
Customer_0531,50,Male,35,20.18,706.3,73,9.68,1,51,3,0
Customer_0532,47,Female,6,185.7,1114.2,11,101.29,2,33,2,0
Customer_0533,54,Male,37,401.96,14872.52,46,323.32,2,30,4,0
Customer_0534,40,Male,53,391.91,20771.23,55,377.66,4,76,4,0
Customer_0535,27,Female,59,242.2,14289.8,57,250.7,2,15,4,0
Customer_0536,22,Male,5,393.98,1969.9,6,328.32,2,82,2,0
Customer_0537,53,Female,33,146.27,4826.91,76,63.51,1,92,3,0
Customer_0538,51,Female,49,424.51,20800.99,32,650.03,3,23,1,0
Customer_0539,69,Female,51,806.31,41121.81,110,373.83,3,94,3,0
Customer_0540,48,Male,14,489.49,6852.86,17,403.11,4,45,2,0
Customer_0541,27,Male,12,37.64,451.68,19,23.77,5,62,0,0
Customer_0542,36,Male,42,433.02,18186.84,88,206.67,0,15,3,0
Customer_0543,49,Female,20,46.63,932.6,45,20.72,0,46,4,0
Customer_0544,18,Male,53,966.92,51246.76,63,813.44,3,64,1,0
Customer_0545,22,Female,50,144.9,7245.0,71,102.04,0,174,2,1
Customer_0546,62,Male,24,713.53,17124.72,32,535.15,2,172,5,1
Customer_0547,21,Female,59,973.32,57425.88,31,1852.45,4,75,0,0
Customer_0548,33,Male,43,829.52,35669.36,47,758.92,3,157,1,1
Customer_0549,41,Male,34,705.33,23981.22,48,499.61,0,52,2,0
Customer_0550,33,Male,25,842.67,21066.75,33,638.39,0,88,2,0
Customer_0551,19,Female,50,982.16,49108.0,97,506.27,2,57,2,0
Customer_0552,66,Female,29,628.92,18238.68,37,492.94,2,83,4,0
Customer_0553,45,Male,57,568.0,32376.0,84,385.43,1,66,3,0
Customer_0554,49,Male,39,635.67,24791.13,53,467.76,2,150,3,1
Customer_0555,44,Female,31,542.02,16802.62,61,275.45,0,20,2,0
Customer_0556,37,Female,56,642.39,35973.84,125,287.79,3,33,3,0
Customer_0557,41,Female,47,460.85,21659.95,73,296.71,0,72,1,0
Customer_0558,29,Male,43,234.07,10065.01,89,113.09,0,25,2,0
Customer_0559,67,Female,50,137.84,6892.0,55,125.31,1,46,0,0
Customer_0560,52,Male,23,86.97,2000.31,36,55.56,2,73,4,1
Customer_0561,50,Female,44,278.05,12234.2,52,235.27,1,98,4,0
Customer_0562,50,Male,38,65.2,2477.6,50,49.55,4,57,6,1
Customer_0563,68,Female,20,575.83,11516.6,39,295.3,5,87,3,1
Customer_0564,60,Female,23,298.15,6857.45,52,131.87,1,133,4,0
Customer_0565,54,Female,45,828.04,37261.8,33,1129.15,2,55,1,0
Customer_0566,29,Female,52,92.76,4823.52,92,52.43,3,61,3,0
Customer_0567,20,Female,16,241.82,3869.12,27,143.3,3,89,1,0
Customer_0568,18,Male,50,735.64,36782.0,37,994.11,2,8,3,0
Customer_0569,50,Female,42,606.83,25486.86,39,653.51,0,16,2,0
Customer_0570,57,Female,60,83.2,4992.0,67,74.51,0,176,5,0
Customer_0571,27,Female,55,879.69,48382.95,46,1051.8,0,116,4,0
Customer_0572,60,Male,8,879.72,7037.76,8,879.72,3,61,1,0
Customer_0573,61,Female,50,343.8,17190.0,52,330.58,1,15,4,0
Customer_0574,46,Male,21,353.6,7425.6,25,297.02,5,150,2,1
Customer_0575,30,Female,1,989.25,989.25,2,494.62,2,131,1,1
Customer_0576,29,Female,55,633.65,34850.75,90,387.23,3,102,6,0
Customer_0577,48,Male,8,540.69,4325.52,20,216.28,4,54,1,0
Customer_0578,63,Female,29,841.39,24400.31,39,625.65,0,14,4,0
Customer_0579,19,Male,32,299.58,9586.56,64,149.79,0,36,4,0
Customer_0580,68,Male,38,440.6,16742.8,85,196.97,0,105,6,0
Customer_0581,67,Female,5,282.42,1412.1,9,156.9,1,82,6,0
Customer_0582,52,Male,47,793.38,37288.86,62,601.43,1,67,1,0
Customer_0583,40,Female,22,581.88,12801.36,44,290.94,1,10,4,0
Customer_0584,34,Female,47,665.65,31285.55,43,727.57,1,49,6,0
Customer_0585,43,Male,34,267.26,9086.84,39,233.0,2,111,6,0
Customer_0586,25,Male,1,235.82,235.82,2,117.91,1,65,2,0
Customer_0587,46,Male,55,498.61,27423.55,91,301.36,1,57,4,0
Customer_0588,43,Male,55,742.81,40854.55,30,1361.82,3,27,4,0
Customer_0589,27,Female,26,534.73,13902.98,62,224.24,1,113,3,0
Customer_0590,43,Female,43,51.99,2235.57,81,27.6,2,133,2,0
Customer_0591,51,Male,10,871.18,8711.8,15,580.79,1,71,0,0
Customer_0592,68,Female,30,83.39,2501.7,71,35.24,2,83,3,0
Customer_0593,58,Female,50,956.71,47835.5,69,693.27,3,57,0,1
Customer_0594,24,Female,18,44.64,803.52,44,18.26,3,120,1,0
Customer_0595,21,Female,17,700.56,11909.52,26,458.06,0,93,3,0
Customer_0596,67,Male,26,100.56,2614.56,19,137.61,2,15,3,0
Customer_0597,62,Male,8,912.46,7299.68,16,456.23,0,111,1,0
Customer_0598,28,Female,47,475.14,22331.58,87,256.68,3,101,8,0
Customer_0599,46,Male,40,154.77,6190.8,82,75.5,3,119,3,0
Customer_0600,53,Male,49,354.0,17346.0,118,147.0,1,76,1,0
Customer_0601,42,Male,12,181.53,2178.36,25,87.13,0,158,2,0
Customer_0602,38,Female,27,187.17,5053.59,47,107.52,1,20,3,0
Customer_0603,53,Female,8,949.15,7593.2,18,421.84,1,165,1,1
Customer_0604,27,Female,25,456.34,11408.5,46,248.01,1,131,3,0
Customer_0605,54,Male,46,793.03,36479.38,61,598.02,2,73,3,0
Customer_0606,26,Female,4,646.81,2587.24,9,287.47,4,122,5,1
Customer_0607,41,Female,33,682.9,22535.7,31,726.96,2,41,5,0
Customer_0608,52,Male,1,149.06,149.06,2,74.53,3,167,6,1
Customer_0609,66,Female,19,249.5,4740.5,43,110.24,2,154,4,1
Customer_0610,52,Female,31,791.02,24521.62,61,401.99,3,130,1,1
Customer_0611,65,Male,16,971.35,15541.6,30,518.05,3,23,1,0
Customer_0612,53,Male,14,277.42,3883.88,28,138.71,0,23,5,0
Customer_0613,35,Male,53,286.14,15165.42,76,199.54,1,144,4,1
Customer_0614,66,Female,48,483.44,23205.12,108,214.86,2,9,3,0
Customer_0615,56,Female,5,984.16,4920.8,5,984.16,3,13,1,0
Customer_0616,49,Female,41,283.58,11626.78,31,375.06,0,156,1,0
Customer_0617,41,Male,26,418.83,10889.58,28,388.91,1,155,1,1
Customer_0618,40,Male,28,893.65,25022.2,44,568.69,4,51,1,1
Customer_0619,49,Female,2,22.86,45.72,3,15.24,2,64,2,1
Customer_0620,54,Female,50,58.97,2948.5,107,27.56,1,52,0,0
Customer_0621,29,Male,6,611.99,3671.94,8,458.99,1,38,0,0
Customer_0622,66,Male,9,909.23,8183.07,13,629.47,1,100,2,0
Customer_0623,30,Male,33,254.08,8384.64,17,493.21,3,146,0,1
Customer_0624,40,Male,41,480.25,19690.25,54,364.63,1,51,5,0
Customer_0625,42,Female,25,461.46,11536.5,45,256.37,2,137,4,1
Customer_0626,52,Male,48,483.51,23208.48,25,928.34,5,141,2,1
Customer_0627,58,Female,13,630.07,8190.91,14,585.06,0,168,1,1
Customer_0628,47,Female,9,480.35,4323.15,8,540.39,3,55,2,0
Customer_0629,34,Female,53,458.52,24301.56,31,783.92,2,109,1,0
Customer_0630,66,Male,13,484.8,6302.4,19,331.71,1,171,2,1
Customer_0631,37,Male,31,599.05,18570.55,27,687.8,1,44,5,0
Customer_0632,65,Male,41,546.27,22397.07,81,276.51,3,110,6,1
Customer_0633,42,Male,11,857.05,9427.55,24,392.81,1,161,4,1
Customer_0634,39,Female,4,68.51,274.04,6,45.67,1,152,2,1
Customer_0635,30,Male,34,836.65,28446.1,84,338.64,1,164,3,1
Customer_0636,36,Male,38,847.05,32187.9,53,607.32,2,128,4,1
Customer_0637,66,Female,46,299.21,13763.66,70,196.62,1,105,1,0
Customer_0638,53,Male,4,473.59,1894.36,10,189.44,2,10,0,0
Customer_0639,29,Female,38,449.77,17091.26,37,461.93,3,100,7,1
Customer_0640,58,Female,19,234.14,4448.66,45,98.86,2,148,2,1
Customer_0641,36,Female,6,408.86,2453.16,4,613.29,3,109,6,1
Customer_0642,29,Female,34,63.5,2159.0,47,45.94,2,108,2,0
Customer_0643,26,Female,18,292.27,5260.86,12,438.4,1,140,3,0
Customer_0644,24,Female,13,820.35,10664.55,25,426.58,2,146,6,1
Customer_0645,45,Female,41,298.87,12253.67,70,175.05,3,94,4,0
Customer_0646,31,Female,23,821.84,18902.32,44,429.6,2,63,2,1
Customer_0647,48,Male,19,540.97,10278.43,24,428.27,0,84,7,1
Customer_0648,69,Male,45,882.27,39702.15,56,708.97,3,25,5,0
Customer_0649,36,Male,11,583.28,6416.08,6,1069.35,1,12,5,0
Customer_0650,64,Male,1,49.07,49.07,1,49.07,1,149,0,1
Customer_0651,33,Female,24,681.91,16365.84,57,287.12,4,25,2,0
Customer_0652,22,Male,54,63.96,3453.84,68,50.79,3,11,1,0
Customer_0653,52,Female,7,461.59,3231.13,15,215.41,3,64,5,1
Customer_0654,29,Male,25,930.84,23271.0,55,423.11,2,126,3,1
Customer_0655,42,Male,21,181.9,3819.9,26,146.92,1,50,8,0
Customer_0656,69,Male,15,402.07,6031.05,26,231.96,1,89,2,0
Customer_0657,38,Female,1,735.26,735.26,1,735.26,0,99,3,0
Customer_0658,53,Male,12,884.61,10615.32,8,1326.92,4,116,2,1
Customer_0659,40,Female,58,677.52,39296.16,35,1122.75,3,96,3,0
Customer_0660,33,Female,7,273.01,1911.07,12,159.26,0,177,5,1
Customer_0661,56,Male,15,681.12,10216.8,20,510.84,0,14,8,0
Customer_0662,62,Male,21,310.79,6526.59,34,191.96,6,1,3,1
Customer_0663,59,Male,19,724.06,13757.14,29,474.38,2,25,3,0
Customer_0664,56,Female,60,954.95,57297.0,72,795.79,6,72,5,0
Customer_0665,31,Male,29,726.97,21082.13,54,390.41,0,69,2,0
Customer_0666,48,Female,25,865.62,21640.5,50,432.81,2,133,4,1
Customer_0667,22,Female,33,22.06,727.98,17,42.82,0,105,3,0
Customer_0668,52,Male,49,723.22,35437.78,45,787.51,1,147,5,0
Customer_0669,40,Male,32,833.0,26656.0,62,429.94,6,23,4,0
Customer_0670,46,Female,49,59.75,2927.75,62,47.22,1,9,4,0
Customer_0671,60,Female,35,874.17,30595.95,64,478.06,2,118,2,1
Customer_0672,28,Female,44,271.56,11948.64,53,225.45,1,94,4,0
Customer_0673,35,Male,38,671.99,25535.62,49,521.14,1,178,5,1
Customer_0674,64,Female,26,804.35,20913.1,21,995.86,4,144,3,1
Customer_0675,29,Male,11,669.41,7363.51,11,669.41,5,33,0,1
Customer_0676,26,Female,35,110.44,3865.4,60,64.42,3,130,3,1
Customer_0677,27,Female,8,604.4,4835.2,11,439.56,1,14,6,0
Customer_0678,61,Male,46,558.59,25695.14,94,273.35,2,1,5,0
Customer_0679,34,Female,14,902.31,12632.34,31,407.49,3,90,3,0
Customer_0680,55,Male,10,416.15,4161.5,16,260.09,3,89,1,1
Customer_0681,24,Male,2,334.66,669.32,4,167.33,3,144,6,1
Customer_0682,63,Female,46,754.85,34723.1,51,680.85,3,90,3,0
Customer_0683,30,Male,9,424.42,3819.78,12,318.32,2,175,2,1
Customer_0684,57,Male,3,653.17,1959.51,6,326.58,3,172,3,1
Customer_0685,59,Female,21,653.52,13723.92,27,508.29,5,14,6,1
Customer_0686,26,Male,26,890.28,23147.28,44,526.07,0,152,1,1
Customer_0687,67,Male,8,606.72,4853.76,7,693.39,1,111,3,0
Customer_0688,44,Male,48,512.11,24581.28,82,299.77,3,143,1,1
Customer_0689,19,Female,2,156.09,312.18,4,78.04,1,83,4,0
Customer_0690,22,Male,6,133.42,800.52,13,61.58,0,72,1,0
Customer_0691,46,Female,28,171.24,4794.72,55,87.18,1,162,2,1
Customer_0692,54,Female,53,188.41,9985.73,106,94.2,3,130,5,0
Customer_0693,55,Male,29,645.12,18708.48,47,398.05,3,27,2,1
Customer_0694,36,Male,26,746.16,19400.16,43,451.17,3,74,3,1
Customer_0695,25,Male,25,539.39,13484.75,19,709.72,2,99,4,0
Customer_0696,65,Female,12,832.44,9989.28,17,587.6,2,72,3,0
Customer_0697,62,Male,5,991.44,4957.2,7,708.17,2,23,6,0
Customer_0698,18,Male,34,823.61,28002.74,82,341.5,3,68,3,0
Customer_0699,39,Male,48,700.98,33647.04,65,517.65,2,142,3,1
Customer_0700,69,Male,37,541.84,20048.08,59,339.8,1,117,3,0
Customer_0701,34,Male,15,459.88,6898.2,23,299.92,2,106,2,1
Customer_0702,24,Female,44,102.7,4518.8,78,57.93,3,93,3,0
Customer_0703,42,Female,36,411.38,14809.68,72,205.69,1,65,4,0
Customer_0704,62,Male,15,911.93,13678.95,14,977.07,3,68,3,0
Customer_0705,21,Male,43,811.86,34909.98,67,521.04,1,128,3,0
Customer_0706,53,Male,48,231.73,11123.04,103,107.99,1,63,3,0
Customer_0707,23,Male,23,477.28,10977.44,33,332.65,0,113,2,0
Customer_0708,48,Female,6,820.39,4922.34,6,820.39,1,90,5,1
Customer_0709,36,Male,46,86.04,3957.84,83,47.68,1,81,4,0
Customer_0710,61,Female,50,399.64,19982.0,107,186.75,0,103,0,0
Customer_0711,56,Female,44,854.8,37611.2,28,1343.26,0,160,2,0
Customer_0712,44,Male,59,415.82,24533.38,121,202.76,1,116,5,0
Customer_0713,27,Female,43,96.06,4130.58,92,44.9,1,13,3,0
Customer_0714,43,Female,45,551.68,24825.6,64,387.9,2,124,1,1
Customer_0715,36,Female,21,864.51,18154.71,52,349.13,0,147,1,0
Customer_0716,56,Female,23,598.48,13765.04,48,286.77,2,152,2,0
Customer_0717,20,Male,43,241.75,10395.25,88,118.13,0,88,2,0
Customer_0718,62,Male,55,396.55,21810.25,110,198.28,2,11,5,0
Customer_0719,30,Female,16,461.12,7377.92,13,567.53,4,15,3,1
Customer_0720,67,Male,47,587.68,27620.96,44,627.75,0,10,7,0
Customer_0721,45,Male,53,764.16,40500.48,76,532.9,1,41,5,0
Customer_0722,37,Male,60,116.9,7014.0,62,113.13,3,155,3,1
Customer_0723,45,Male,15,891.86,13377.9,20,668.9,3,73,6,1
Customer_0724,25,Male,25,32.06,801.5,57,14.06,0,52,4,0
Customer_0725,58,Female,36,382.65,13775.4,77,178.9,1,128,2,1
Customer_0726,56,Male,11,46.87,515.57,19,27.14,3,28,1,1
Customer_0727,18,Male,51,405.11,20660.61,113,182.84,1,65,3,0
Customer_0728,20,Male,15,535.3,8029.5,31,259.02,4,17,2,0
Customer_0729,30,Male,4,521.45,2085.8,5,417.16,0,95,4,0
Customer_0730,45,Female,21,182.32,3828.72,19,201.51,2,172,6,1
Customer_0731,66,Female,13,652.83,8486.79,20,424.34,0,138,2,1
Customer_0732,42,Female,22,63.88,1405.36,43,32.68,1,63,3,0
Customer_0733,50,Female,19,766.67,14566.73,26,560.26,2,175,2,1
Customer_0734,55,Male,34,947.71,32222.14,62,519.71,0,38,6,0
Customer_0735,23,Female,14,352.97,4941.58,10,494.16,4,70,1,1
Customer_0736,61,Male,4,526.89,2107.56,8,263.44,2,104,8,1
Customer_0737,62,Male,48,391.33,18783.84,102,184.16,2,53,3,0
Customer_0738,49,Male,53,26.58,1408.74,101,13.95,0,172,6,1
Customer_0739,62,Male,52,398.16,20704.32,127,163.03,2,119,1,0
Customer_0740,64,Male,46,795.89,36610.94,99,369.81,2,74,4,0
Customer_0741,38,Female,27,604.07,16309.89,62,263.06,0,54,1,0
Customer_0742,33,Female,29,119.23,3457.67,69,50.11,0,20,0,0
Customer_0743,38,Female,47,850.2,39959.4,99,403.63,1,79,0,0
Customer_0744,28,Female,28,540.46,15132.88,52,291.02,3,31,4,0
Customer_0745,54,Male,35,844.89,29571.15,18,1642.84,1,135,4,0
Customer_0746,53,Female,8,588.62,4708.96,11,428.09,4,58,4,1
Customer_0747,52,Male,16,568.49,9095.84,26,349.84,0,105,2,0
Customer_0748,36,Female,42,123.15,5172.3,47,110.05,2,10,3,0
Customer_0749,37,Male,36,184.01,6624.36,41,161.57,3,10,3,0
